"time","gyro_x","gyro_y","gyro_z"
1.037372842E1,4.489859566E-2,-1.220203340E-1,6.907358766E-1
1.038372842E1,4.123340361E-3,2.490803003E-1,6.207917929E-1
1.039372842E1,3.130684420E-2,6.543893814E-1,5.491678715E-1
1.040372842E1,9.132435173E-2,8.526151776E-1,4.485278130E-1
1.041372842E1,1.186605766E-1,7.325801253E-1,3.071125150E-1
1.042372842E1,9.025534242E-2,4.040873647E-1,1.369865239E-1
1.043372842E1,1.069014147E-2,-2.102903575E-1,-1.021672115E-1
1.044372842E1,7.971791178E-2,-3.141374588E-1,-1.327104717E-1
1.045372842E1,2.035708427E-1,-2.944370508E-1,-1.333213449E-1
1.046372842E1,3.115412891E-1,-1.889100820E-1,-1.301143020E-1
1.047372842E1,3.599523604E-1,-6.887505949E-2,-1.293507218E-1
1.048372842E1,3.599523604E-1,-6.887505949E-2,-1.293507218E-1
1.049372842E1,3.645338416E-1,-9.926560521E-2,-2.000583708E-1
1.050372842E1,3.993531466E-1,-1.525636017E-1,-2.587014437E-1
1.051372842E1,4.393648207E-1,-2.107485086E-1,-3.063489199E-1
1.052372842E1,4.951062799E-1,-2.868012190E-1,-3.332269788E-1
1.053372842E1,5.655084848E-1,-3.568980098E-1,-3.382666409E-1
1.054372842E1,6.980662346E-1,-4.531092942E-1,-2.874121070E-1
1.055372842E1,7.591527700E-1,-4.769330323E-1,-2.313652188E-1
1.056372842E1,8.165740967E-1,-5.032002330E-1,-1.632537395E-1
1.057372842E1,8.654433489E-1,-5.343543887E-1,-9.376781434E-2
1.058372842E1,8.888089061E-1,-5.607742667E-1,-3.283400834E-2
1.059372842E1,8.626944423E-1,-5.363397002E-1,6.246097013E-2
1.060372842E1,8.300131559E-1,-4.819726646E-1,9.300423414E-2
1.061372842E1,7.657195926E-1,-4.686863720E-1,1.078177169E-1
1.062372842E1,6.759223938E-1,-4.786129296E-1,1.240056455E-1
1.063372842E1,5.874996781E-1,-4.619668424E-1,1.475239545E-1
1.064372842E1,5.219843388E-1,-4.149302244E-1,1.623374373E-1
1.065372842E1,4.308127165E-1,-2.906191349E-1,1.563815027E-1
1.066372842E1,3.772092760E-1,-2.290744632E-1,1.308778822E-1
1.067372842E1,3.320052624E-1,-2.002110779E-1,9.682214260E-2
1.068372842E1,3.087923825E-1,-2.015855312E-1,6.627888232E-2
1.069372842E1,3.002402782E-1,-2.066251636E-1,3.711006418E-2
1.070372842E1,2.684752643E-1,-1.414152980E-1,1.756237634E-2
1.071372842E1,2.672535479E-1,-7.483099401E-2,2.474004216E-2
1.072372842E1,2.842050493E-1,-5.421429127E-2,3.084869497E-2
1.073372842E1,2.990185320E-1,-1.073595658E-1,4.550946131E-2
1.074372842E1,3.040581644E-1,-2.015855312E-1,7.605272532E-2
1.075372842E1,2.945897579E-1,-2.741257846E-1,1.165225431E-1
1.076372842E1,1.853975952E-1,-1.763873398E-1,1.327104717E-1
1.077372842E1,1.192714423E-1,1.313360315E-2,6.429356337E-2
1.078372842E1,7.360926270E-2,2.522873580E-1,-5.070181563E-2
1.079372842E1,6.062837690E-2,4.902193546E-1,-1.840231568E-1
1.080372842E1,7.819075137E-2,6.595817208E-1,-2.588541508E-1
1.081372842E1,1.986839175E-1,7.290676832E-1,-1.824959964E-1
1.082372842E1,3.153591752E-1,6.241515875E-1,-1.828014255E-1
1.083372842E1,3.962988257E-1,4.366159439E-1,-2.840523422E-1
1.084372842E1,4.185954034E-1,3.648392558E-1,-4.474588037E-1
1.085372842E1,3.923282027E-1,3.436116874E-1,-6.145304441E-1
1.086372842E1,3.103195429E-1,3.660610020E-1,-7.388415337E-1
1.087372842E1,5.818491429E-2,4.253149331E-1,-8.978192210E-1
1.088372842E1,2.428189293E-2,4.688390791E-1,-8.978192210E-1
1.089372842E1,5.497787148E-2,5.647448897E-1,-7.967209816E-1
1.090372842E1,4.963280261E-2,6.281222105E-1,-6.577491760E-1
1.091372842E1,-1.649336144E-2,6.548475623E-1,-5.268712640E-1
1.092372842E1,-9.880745411E-2,5.572618246E-1,-2.593123019E-1
1.093372842E1,-6.902777404E-2,3.895792961E-1,-1.333213449E-1
1.094372842E1,-8.704829961E-3,1.783726513E-1,-1.847867295E-2
1.095372842E1,4.902193695E-2,-2.199114859E-2,8.643743396E-2
1.096372842E1,6.902777404E-2,-1.742493063E-1,1.696678251E-1
1.097372842E1,3.543018550E-2,-2.443460971E-1,2.333505303E-1
1.098372842E1,-1.305724531E-1,-1.478293836E-1,3.167336285E-1
1.099372842E1,-2.228130996E-1,-5.849034712E-2,3.182607889E-1
1.100372842E1,-2.898555696E-1,1.374446787E-2,2.927571833E-1
1.101372842E1,-3.226895630E-1,4.382958263E-2,2.585487068E-1
1.102372842E1,-3.338378668E-1,4.001167417E-2,2.269364446E-1
1.103372842E1,-3.523165286E-1,-3.756821156E-2,1.673770845E-1
1.104372842E1,-3.814853430E-1,-8.246681094E-2,1.406517178E-1
1.105372842E1,-4.363104999E-1,-1.178969890E-1,1.079704314E-1
1.106372842E1,-5.056437254E-1,-1.496619880E-1,7.040221989E-2
1.107372842E1,-5.713117123E-1,-1.849394590E-1,3.772092983E-2
1.108372842E1,-6.296493411E-1,-2.191479057E-1,5.039638374E-3
1.109372842E1,-7.185302377E-1,-2.751947939E-1,-4.932736978E-2
1.110372842E1,-7.441865802E-1,-3.239113092E-1,-9.437867999E-2
1.111372842E1,-7.455610037E-1,-3.904955983E-1,-1.369865239E-1
1.112372842E1,-7.153232098E-1,-4.570799172E-1,-1.675297916E-1
1.113372842E1,-6.620252132E-1,-4.969388843E-1,-1.870774776E-1
1.114372842E1,-5.309945941E-1,-4.964807332E-1,-2.058615834E-1
1.115372842E1,-4.667010605E-1,-4.673119187E-1,-2.049452960E-1
1.116372842E1,-4.071416855E-1,-4.163046777E-1,-1.942551434E-1
1.117372842E1,-3.610213697E-1,-3.507893682E-1,-1.750128865E-1
1.118372842E1,-3.245221674E-1,-2.742784917E-1,-1.545489132E-1
1.119372842E1,-2.965750694E-1,-2.136501223E-1,-1.363756657E-1
1.120372842E1,-2.296853364E-1,-1.044579595E-1,-9.178250283E-2
1.121372842E1,-1.945605874E-1,-6.566801667E-2,-7.849618047E-2
1.122372842E1,-1.847867370E-1,-7.040221989E-2,-8.216137439E-2
1.123372842E1,-2.237294018E-1,-1.299615800E-1,-1.014036313E-1
1.124372842E1,-2.855795026E-1,-2.063197345E-1,-1.206458881E-1
1.125372842E1,-3.161227703E-1,-2.658790946E-1,-1.618792862E-1
1.126372842E1,-2.571742535E-1,-3.979786932E-1,-2.887865305E-1
1.127372842E1,-2.765692472E-1,-4.366159439E-1,-2.788599730E-1
1.128372842E1,-3.187189400E-1,-3.579670191E-1,-2.020436823E-1
1.129372842E1,-3.303253949E-1,-1.253800988E-1,-7.666359097E-2
1.130372842E1,-3.019201458E-1,2.163990140E-1,8.613199741E-2
1.131372842E1,-2.796235681E-1,8.257371187E-1,3.023782969E-1
1.132372842E1,-2.750420868E-1,9.199630618E-1,2.570215464E-1
1.133372842E1,-2.729040384E-1,8.593347073E-1,1.753183305E-1
1.134372842E1,-3.168863356E-1,6.811147332E-1,1.061378345E-1
1.135372842E1,-3.859141171E-1,4.593706727E-1,9.346238524E-2
1.136372842E1,-3.987422884E-1,3.616322279E-1,1.569923609E-1
1.137372842E1,-9.254608303E-2,6.795875728E-2,4.150829315E-1
1.138372842E1,6.017022580E-2,-2.021963894E-1,5.577199459E-1
1.139372842E1,8.429940045E-2,-4.062253833E-1,7.338019013E-1
1.140372842E1,-2.886338346E-2,-4.506658316E-1,9.392052889E-1
1.141372842E1,-2.186897546E-1,-3.480404615E-1,1.088714600E0
1.142372842E1,-3.277291954E-1,3.411682248E-1,1.025642753E0
1.143372842E1,-2.255619913E-1,7.560984492E-1,8.927795291E-1
1.144372842E1,-1.562287807E-1,9.676105380E-1,7.250970602E-1
1.145372842E1,-1.557706445E-1,9.453139901E-1,5.505422950E-1
1.146372842E1,-1.857030392E-1,7.814493775E-1,3.740022480E-1
1.147372842E1,-2.070833147E-1,6.163630486E-1,2.023491114E-1
1.148372842E1,-1.001819000E-1,3.762930036E-1,-7.834346592E-2
1.149372842E1,2.199114859E-2,2.796235681E-1,-1.701259762E-1
1.150372842E1,1.273654103E-1,2.133446932E-1,-2.156354338E-1
1.151372842E1,1.857030392E-1,1.432479024E-1,-2.290744632E-1
1.152372842E1,2.222022265E-1,9.987647086E-2,-2.292271852E-1
1.153372842E1,3.459024429E-1,1.267545372E-1,-2.199114859E-1
1.154372842E1,4.479169548E-1,1.525636017E-1,-2.277000248E-1
1.155372842E1,5.436700583E-1,1.516472995E-1,-2.390010208E-1
1.156372842E1,6.177374721E-1,1.215621829E-1,-2.379320115E-1
1.157372842E1,6.725626588E-1,5.528330430E-2,-2.173153162E-1
1.158372842E1,7.202101350E-1,-2.916881628E-2,-1.818851233E-1
1.159372842E1,8.190175891E-1,-1.255328059E-1,-8.093964309E-2
1.160372842E1,8.703302741E-1,-1.432479024E-1,-1.878410578E-2
1.161372842E1,9.046914577E-1,-1.696678251E-1,3.970624134E-2
1.162372842E1,9.158397317E-1,-2.044871449E-1,9.224065393E-2
1.163372842E1,8.943067193E-1,-2.359467000E-1,1.447750628E-1
1.164372842E1,8.109236360E-1,-3.364340365E-1,2.050980031E-1
1.165372842E1,7.574729323E-1,-3.657555580E-1,1.954768747E-1
1.166372842E1,6.980662346E-1,-3.405573666E-1,1.847867370E-1
1.167372842E1,6.226243973E-1,-2.681698501E-1,1.763873398E-1
1.168372842E1,5.290092826E-1,-1.898263693E-1,1.545489132E-1
1.169372842E1,4.378376603E-1,-1.695151031E-1,1.389718503E-1
1.170372842E1,3.029891551E-1,-2.620611787E-1,8.597928286E-2
1.171372842E1,2.591595948E-1,-3.216205537E-1,4.474587739E-2
1.172372842E1,2.225076705E-1,-3.533855379E-1,3.512475174E-3
1.173372842E1,1.895209402E-1,-3.449861407E-1,-3.176499158E-2
1.174372842E1,1.626428664E-1,-3.077233732E-1,-6.352998316E-2
1.175372842E1,1.476766765E-1,-1.397354305E-1,-1.052215397E-1
1.176372842E1,1.426370293E-1,1.389718428E-2,-1.322523206E-1
1.177372842E1,1.533271819E-1,1.215621829E-1,-1.386664063E-1
1.178372842E1,1.996002197E-1,1.230893433E-1,-1.107193232E-1
1.179372842E1,2.703078687E-1,3.741549700E-2,-6.444628537E-2
1.180372842E1,3.130684495E-1,-6.398813426E-2,-2.794708498E-2
1.181372842E1,3.101668358E-1,-2.924517393E-1,6.154467165E-2
1.182372842E1,3.675881624E-1,-3.888157308E-1,1.140790880E-1
1.183372842E1,4.636467099E-1,-3.920227587E-1,1.539380401E-1
1.184372842E1,5.157229900E-1,-2.866485119E-1,1.658499092E-1
1.185372842E1,4.804455042E-1,-1.088867337E-1,1.595885456E-1
1.186372842E1,4.778493345E-1,2.626720667E-1,2.028072625E-1
1.187372842E1,5.981897712E-1,3.601050675E-1,2.657263875E-1
1.188372842E1,7.124215961E-1,3.265074790E-1,2.860376537E-1
1.189372842E1,7.961101532E-1,3.023782931E-2,2.167044431E-1
1.190372842E1,8.405506015E-1,-2.652682364E-1,7.910704613E-2
1.191372842E1,8.251262307E-1,-3.627012372E-1,-1.073595658E-1
1.192372842E1,3.321579695E-1,-2.712241709E-1,-6.243042946E-1
1.193372842E1,-3.054326167E-3,-6.108652451E-4,-8.688030839E-1
1.194372842E1,-1.559233516E-1,3.469714522E-1,-1.026253581E0
1.195372842E1,-5.665775016E-2,7.405213714E-1,-1.011440158E0
1.196372842E1,1.113301888E-1,1.067028880E0,-8.356636763E-1
1.197372842E1,-2.794708498E-2,1.107345939E0,-5.239696503E-1
1.198372842E1,-1.970040351E-1,9.764680862E-1,-4.011857510E-1
1.199372842E1,-2.861903608E-1,8.156577945E-1,-2.981022298E-1
1.200372842E1,-2.784018219E-1,6.233879924E-1,-2.269364446E-1
1.201372842E1,-2.087631971E-1,4.011857510E-1,-1.756237596E-1
1.202372842E1,-1.475239545E-1,1.933388561E-1,-1.133155003E-1
1.203372842E1,-2.412917763E-1,-9.804387391E-2,3.161227703E-2
1.204372842E1,-3.744603992E-1,-8.506298810E-2,1.064432710E-1
1.205372842E1,-4.845688641E-1,1.771509275E-2,1.652390510E-1
1.206372842E1,-5.270239711E-1,1.421788931E-1,1.921171248E-1
1.207372842E1,-5.161811113E-1,2.028072625E-1,2.054034323E-1
1.208372842E1,-4.902193546E-1,-3.054326226E-4,2.519819140E-1
1.209372842E1,-5.057964325E-1,-1.175915599E-1,2.753475010E-1
1.210372842E1,-5.409211516E-1,-1.782199293E-1,2.903137207E-1
1.211372842E1,-6.015495658E-1,-1.820378453E-1,2.831360400E-1
1.212372842E1,-6.783658266E-1,-1.629483104E-1,2.419026345E-1
1.213372842E1,-7.539604306E-1,-1.501201391E-1,1.786780804E-1
1.214372842E1,-8.674286604E-1,-1.556179225E-1,3.390302137E-2
1.215372842E1,-9.199630618E-1,-1.463022232E-1,-2.443460934E-2
1.216372842E1,-9.674578309E-1,-1.417207420E-1,-6.337726861E-2
1.217372842E1,-1.012509108E0,-1.369865239E-1,-8.032877743E-2
1.218372842E1,-1.019992232E0,-1.250746548E-1,-1.033889428E-1
1.219372842E1,-9.013316631E-1,-9.941831976E-2,-1.563815027E-1
1.220372842E1,-8.333728909E-1,-1.235474944E-1,-1.809688359E-1
1.221372842E1,-7.776314616E-1,-1.681406647E-1,-1.933388561E-1
1.222372842E1,-7.229590416E-1,-2.031126916E-1,-1.959350258E-1
1.223372842E1,-6.695083380E-1,-2.162462920E-1,-2.034181207E-1
1.224372842E1,-6.149885654E-1,-2.173153162E-1,-2.145664245E-1
1.225372842E1,-5.094616413E-1,-2.327396572E-1,-2.284636050E-1
1.226372842E1,-4.778493345E-1,-2.738203406E-1,-2.321287990E-1
1.227372842E1,-4.668537676E-1,-3.318525553E-1,-2.344195396E-1
1.228372842E1,-4.668537676E-1,-3.488040566E-1,-2.356412709E-1
1.229372842E1,-4.488332272E-1,-3.197879493E-1,-2.406809032E-1
1.230372842E1,-3.434589803E-1,-3.025310040E-1,-2.947424948E-1
1.231372842E1,-3.036000133E-1,-3.231477141E-1,-3.339905739E-1
1.232372842E1,-3.329215646E-1,-3.972151279E-1,-3.752239645E-1
1.233372842E1,-4.166100919E-1,-5.076290369E-1,-4.088215530E-1
1.234372842E1,-4.761694670E-1,-5.925393105E-1,-4.317290187E-1
1.235372842E1,-4.798346460E-1,-6.192646623E-1,-4.280638099E-1
1.236372842E1,-4.366159439E-1,-4.056145251E-1,-2.527455091E-1
1.237372842E1,-4.178318381E-1,-1.812742651E-1,-9.453139454E-2
1.238372842E1,-4.037819207E-1,9.269879758E-2,7.574728876E-2
1.239372842E1,-3.802636266E-1,3.993531466E-1,2.191479057E-1
1.240372842E1,-3.281873465E-1,6.282749176E-1,2.637410760E-1
1.241372842E1,-2.096794993E-1,5.242751241E-1,1.304197311E-1
1.242372842E1,-1.366810948E-1,2.339613885E-1,1.197295859E-1
1.243372842E1,-4.734205827E-2,-1.374446787E-3,2.234239578E-1
1.244372842E1,8.979719132E-2,-1.128573567E-1,4.453207552E-1
1.245372842E1,3.316998184E-1,-2.044871449E-1,7.472409010E-1
1.246372842E1,5.761986375E-1,-3.251330256E-1,1.058934927E0
1.247372842E1,4.824308157E-1,-5.349652171E-1,1.434158921E0
1.248372842E1,1.724167168E-1,-4.573853612E-1,1.370476127E0
1.249372842E1,-1.238529310E-1,-2.084577680E-1,1.151481032E0
1.250372842E1,-2.897028327E-1,1.362229437E-1,8.196284175E-1
1.251372842E1,-3.103195429E-1,5.090034604E-1,4.140139222E-1
1.252372842E1,-1.733330190E-1,8.727737069E-1,-2.900082767E-1
1.253372842E1,-1.774563491E-1,7.733554244E-1,-3.972151279E-1
1.254372842E1,-2.171625942E-1,5.893322229E-1,-3.735440969E-1
1.255372842E1,-2.131919712E-1,4.152356386E-1,-3.208569586E-1
1.256372842E1,-1.461495161E-1,2.909245789E-1,-2.854267955E-1
1.257372842E1,-6.337726861E-2,1.931861341E-1,-2.587014437E-1
1.258372842E1,5.497787148E-2,4.627304152E-2,-1.734857261E-1
1.259372842E1,1.244637966E-1,2.474004216E-2,-1.212567538E-1
1.260372842E1,2.229658216E-1,2.153299935E-2,-8.994990587E-2
1.261372842E1,3.407101035E-1,1.832595654E-2,-8.185594529E-2
1.262372842E1,4.741841555E-1,6.566801574E-3,-9.575312585E-2
1.263372842E1,7.203628421E-1,1.802052557E-2,-1.417207420E-1
1.264372842E1,8.161159754E-1,2.199114859E-2,-1.518000066E-1
1.265372842E1,8.707883954E-1,6.414085161E-3,-1.533271819E-1
1.266372842E1,8.987354636E-1,-2.489275858E-2,-1.398881376E-1
1.267372842E1,9.123272300E-1,-6.475171447E-2,-1.044579595E-1
1.268372842E1,9.028588533E-1,-1.166752651E-1,-5.925392732E-2
1.269372842E1,8.381071091E-1,-2.496911734E-1,5.100724846E-2
1.270372842E1,8.019133210E-1,-3.234531581E-1,1.014036313E-1
1.271372842E1,7.719809413E-1,-3.863722682E-1,1.492038369E-1
1.272372842E1,7.319692969E-1,-4.529565871E-1,1.750128865E-1
1.273372842E1,6.751587987E-1,-5.074763298E-1,1.850921661E-1
1.274372842E1,5.441282392E-1,-4.425718784E-1,2.110539377E-1
1.275372842E1,4.747950137E-1,-3.591887653E-1,2.099849284E-1
1.276372842E1,3.981314301E-1,-2.518292069E-1,1.966986060E-1
1.277372842E1,3.202461004E-1,-1.226311997E-1,1.747074574E-1
1.278372842E1,2.435825169E-1,5.345070735E-3,1.516472995E-1
1.279372842E1,1.777617931E-1,9.575312585E-2,1.285871267E-1
1.280372842E1,1.072068512E-1,8.093964309E-2,8.857546002E-2
1.281372842E1,1.133155003E-1,1.084285788E-2,8.139779419E-2
1.282372842E1,1.351539344E-1,-4.841107130E-2,7.162395120E-2
1.283372842E1,1.583668143E-1,-9.682214260E-2,7.895433158E-2
1.284372842E1,1.681406647E-1,-1.534798890E-1,1.033889428E-1
1.285372842E1,1.285871267E-1,-3.168863356E-1,1.696678251E-1
1.286372842E1,1.047633886E-1,-4.934264123E-1,2.102903575E-1
1.287372842E1,1.316414624E-1,-6.809620261E-1,2.238821089E-1
1.288372842E1,1.996002197E-1,-7.400632501E-1,1.933388561E-1
1.289372842E1,2.620611787E-1,-6.142250299E-1,1.136209369E-1
1.290372842E1,2.782491148E-1,-3.036000133E-1,-1.023199316E-2
1.291372842E1,1.261436790E-1,5.297728777E-1,-4.014911950E-1
1.292372842E1,8.384125680E-2,9.007207751E-1,-5.569564104E-1
1.293372842E1,9.926560521E-2,1.033736706E0,-5.878050923E-1
1.294372842E1,1.615738571E-1,9.421069026E-1,-5.317581892E-1
1.295372842E1,2.412917763E-1,6.753115058E-1,-4.266893864E-1
1.296372842E1,2.831360400E-1,1.684460938E-1,-4.002694488E-1
1.297372842E1,2.037235647E-1,-2.748893574E-3,-5.193881989E-1
1.298372842E1,9.880745411E-2,-1.461495161E-1,-6.591235995E-1
1.299372842E1,3.161227703E-2,-2.579378486E-1,-7.696902156E-1
1.300372842E1,3.008511290E-2,-3.828597963E-1,-8.353582025E-1
1.301372842E1,7.269296050E-2,-5.436700583E-1,-8.486445546E-1
1.302372842E1,2.021963894E-1,-4.689917862E-1,-6.687447429E-1
1.303372842E1,2.463314086E-1,-2.794708498E-2,-5.085453391E-1
1.304372842E1,2.150245607E-1,5.592471361E-1,-3.640756905E-1
1.305372842E1,1.156062484E-1,1.037249207E0,-2.522873580E-1
1.306372842E1,1.160643995E-2,1.143539786E0,-1.641700417E-1
1.307372842E1,-8.781187981E-2,7.675521970E-1,3.451388702E-2
1.308372842E1,-8.704829961E-2,4.810563922E-1,1.484402567E-1
1.309372842E1,-9.239336848E-2,2.211332172E-1,2.379320115E-1
1.310372842E1,-1.295034289E-1,3.359758854E-2,3.054326177E-1
1.311372842E1,-1.898263693E-1,-7.284568250E-2,3.523165286E-1
1.312372842E1,-2.406809032E-1,-1.261436790E-1,3.830125034E-1
1.313372842E1,-2.368630022E-1,-2.084577680E-1,3.941608071E-1
1.314372842E1,-2.380847335E-1,-2.532036304E-1,3.772092760E-1
1.315372842E1,-2.515237629E-1,-2.811507285E-1,3.601050675E-1
1.316372842E1,-2.843577862E-1,-2.982549667E-1,3.480404615E-1
1.317372842E1,-3.255911767E-1,-3.165809214E-1,3.446807265E-1
1.318372842E1,-4.543310404E-1,-3.714060783E-1,3.182607889E-1
1.319372842E1,-5.238169432E-1,-3.959933817E-1,2.735149264E-1
1.320372842E1,-5.786421299E-1,-4.059199691E-1,2.139555514E-1
1.321372842E1,-6.117815375E-1,-4.050036669E-1,1.408044398E-1
1.322372842E1,-6.134614348E-1,-3.979786932E-1,6.750060618E-2
1.323372842E1,-5.907067060E-1,-3.885102868E-1,-3.359758761E-3
1.324372842E1,-5.560401082E-1,-3.112358451E-1,-9.514226019E-2
1.325372842E1,-5.477933884E-1,-2.640464902E-1,-1.342376322E-1
1.326372842E1,-5.213735104E-1,-1.939497143E-1,-1.722639948E-1
1.327372842E1,-4.657847583E-1,-1.114829108E-1,-2.031126916E-1
1.328372842E1,-3.784310222E-1,-7.147123665E-2,-2.241875380E-1
1.329372842E1,-1.733330190E-1,-6.841690838E-2,-2.188424766E-1
1.330372842E1,-8.949175477E-2,-9.712757170E-2,-1.971567571E-1
1.331372842E1,-3.833179548E-2,-1.149953827E-1,-1.728748679E-1
1.332372842E1,-1.267545391E-2,-1.087340117E-1,-1.388191283E-1
1.333372842E1,1.542434748E-2,-6.505715102E-2,-9.636399150E-2
1.334372842E1,4.825835302E-2,-5.497787148E-3,-6.246097013E-2
1.335372842E1,6.780604273E-2,2.962696366E-2,-3.207042441E-2
1.336372842E1,2.428189293E-2,-3.084869497E-2,-2.443460934E-2
1.337372842E1,-6.551529467E-2,-1.363756657E-1,-1.786780916E-2
1.338372842E1,-1.782199293E-1,-2.336559594E-1,-2.580905706E-2
1.339372842E1,-2.475531399E-1,-2.664899528E-1,-5.115996301E-2
1.340372842E1,-1.884519309E-1,-2.180788964E-1,-9.773843735E-2
1.341372842E1,-1.882992089E-1,-1.562287807E-1,-5.757404864E-2
1.342372842E1,-2.474004179E-1,-4.978551716E-2,1.924225502E-2
1.343372842E1,-3.103195429E-1,1.330159009E-1,1.094975919E-1
1.344372842E1,-3.185662329E-1,3.656028509E-1,1.945605874E-1
1.345372842E1,-2.649627924E-1,5.618433356E-1,2.562579811E-1
1.346372842E1,-2.202169150E-1,6.575964093E-1,2.583959997E-1
1.347372842E1,-2.551889420E-1,4.360050559E-1,2.370157093E-1
1.348372842E1,-2.451096773E-1,2.547308207E-1,3.031418920E-1
1.349372842E1,-1.944078654E-1,2.299907655E-1,4.812090993E-1
1.350372842E1,-6.673702598E-2,2.128865421E-1,7.467827797E-1
1.351372842E1,1.119410545E-1,1.513418704E-1,1.030529618E0
1.352372842E1,1.962404549E-1,-3.390302137E-2,1.337947607E0
1.353372842E1,4.428773001E-2,-9.010262787E-3,1.293354392E0
1.354372842E1,-1.473712474E-1,1.811215430E-1,1.125366449E0
1.355372842E1,-2.629774809E-1,4.511239827E-1,8.776606321E-1
1.356372842E1,-2.837468982E-1,6.644686460E-1,6.443101168E-1
1.357372842E1,-2.658790946E-1,7.400632501E-1,3.512475193E-1
1.358372842E1,-2.785545588E-1,6.501133442E-1,2.391537428E-1
1.359372842E1,-2.851213515E-1,5.529857874E-1,1.123992056E-1
1.360372842E1,-2.747366428E-1,5.138903856E-1,-1.695151068E-2
1.361372842E1,-2.339613885E-1,4.520402849E-1,-1.194241568E-1
1.362372842E1,-1.663080603E-1,3.200933933E-1,-1.988366395E-1
1.363372842E1,-9.773843922E-3,9.544769675E-2,-2.576324046E-1
1.364372842E1,5.207626149E-2,9.621127509E-3,-2.600758672E-1
1.365372842E1,1.177442744E-1,-4.948008433E-2,-2.675589919E-1
1.366372842E1,2.012801021E-1,-8.429940045E-2,-2.971859276E-1
1.367372842E1,2.909245789E-1,-9.392052889E-2,-3.437644243E-1
1.368372842E1,4.022547603E-1,-8.643743396E-2,-4.063780904E-1
1.369372842E1,4.314235747E-1,-9.605856240E-2,-3.955352604E-1
1.370372842E1,4.425718784E-1,-1.116356254E-1,-3.565925956E-1
1.371372842E1,4.404338300E-1,-1.259909570E-1,-2.979495227E-1
1.372372842E1,4.311181605E-1,-1.391245574E-1,-2.295326144E-1
1.373372842E1,4.326453209E-1,-1.414152980E-1,-1.527163088E-1
1.374372842E1,4.903720617E-1,-1.009454802E-1,-1.985312067E-2
1.375372842E1,5.195409060E-1,-5.360342562E-2,-6.108652451E-4
1.376372842E1,5.195409060E-1,-3.909537569E-2,-1.527163107E-2
1.377372842E1,4.830417037E-1,-4.642575979E-2,-2.733621933E-2
1.378372842E1,4.295909703E-1,-5.024366826E-2,-1.970040426E-2
1.379372842E1,3.278819323E-1,-6.856962293E-2,2.580905706E-2
